UWI,Formatted UWI,CA Number,CA Core Number,CA Interval Top,Line Core,Interval Depth (m),Interval Length,Kmax,K90,Kvert,Porosity,Grain Density,Bulk Density,Bulk Mass Oil,Bulk Mass Water,Bulk Mass Sand,Pore Volume Oil,Pore Volume Water,Bulk Volume Oil,Bulk Volume Water,Grain Mass Oil,Grain Mass Water,Lithology
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,DE,1783.38,1.59,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1784.97,0.3,0.1,,,0.056,,,,,,0.143,0.714,,,,,SS  F   SLT ARGL
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1785.27,0.13,0.1,,,0.072,,,,,,0.111,0.612,,,,,SS  F   SLT ARGL
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1785.4,0.27,0.1,,,0.079,,,,,,0.101,0.633,,,,,SS  F   SLT
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1785.67,0.09,0.1,,,0.058,,,,,,0.172,0.621,,,,,SS  F   SLT ARGL
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,DE,1785.76,0.61,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1786.37,0.15,1.9,,,0.095,,,,,,0.158,0.285,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1786.52,0.1,1.3,,,0.102,,,,,,0.225,0.265,,,,,SS  F   SLT
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1786.62,0.12,0.3,,,0.1,,,,,,0.2,0.4,,,,,SS  F   ARGL
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,DE,1786.74,0.06,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1786.8,0.18,0.1,,,0.068,,,,,,0.118,0.682,,,,,SS  F   ARGL
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1786.98,0.15,0.2,,,0.094,,,,,,0.138,0.501,,,,,SS  F   SLT
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1787.13,0.25,,,,0.049,,,,,,0.204,0.552,,,,,SS  F   SLT
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1787.38,0.12,,,,0.06,,,,,,,0.817,,,,,SS  F   ARGL
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,DE,1787.5,7.74,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1795.24,0.15,,,,0.032,,,,,,,0.75,,,,,SS  F   SLT SH
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,DE,1795.39,0.06,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1795.45,0.07,2.5,,,0.083,,,,,,,0.385,,,,,SS  F   CALC
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,DE,1795.52,0.09,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1795.61,0.09,317.0,,,0.183,,,,,,0.022,0.427,,,,,SS  F   SH
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1795.7,0.18,353.0,,,0.176,,,,,,,0.528,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1795.88,0.15,513.0,,,0.207,,,,,,,0.608,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1796.03,0.13,317.0,,,0.176,,,,,,,0.568,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1796.16,0.09,314.0,,,0.177,,,,,,,0.599,,,,,SS  F   SH
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1796.25,0.09,3.3,,,0.158,,,,,,,0.392,,,,,SS  F   SH
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1796.34,0.12,404.0,,,0.18,,,,,,,0.6,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1796.46,0.15,263.0,,,0.204,,,,,,,0.578,,,,,SS  F   SH
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1796.61,0.19,249.0,,,0.203,,,,,,,0.567,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1796.8,0.24,438.0,,,0.199,,,,,,,0.533,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1797.04,0.18,171.0,,,0.183,,,,,,,0.553,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1797.22,0.22,14.0,,,0.133,,,,,,,0.533,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1797.44,0.24,38.0,,,0.12,,,,,,,0.458,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1797.68,0.15,29.0,,,0.094,,,,,,,0.723,,,,,SS  F   SLT
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1797.83,0.15,41.0,,,0.138,,,,,,,0.406,,,,,SS  F
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1797.98,0.22,1.9,,,0.125,,,,,,,0.463,,,,,SS  F   SLT SH
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,SS,1798.2,0.24,4.6,,,0.133,,,,,,,0.443,,,,,SS  F   SLT SH
100101406420W500,100/10-14-064-20W5/00,013632,2,1540.46,LC,1798.44,0.18,,,,,,,,,,,,,,,,LOST CORE
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,NR,1544.73,11.03,,,,,,,,,,,,,,,,NOT ANALYSED - MISSING
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,DE,1555.76,0.46,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,FD,1556.22,0.09,18.0,15.0,2.4,0.11,2920.0,,,,,,,,,,,SS  M   P/S SID
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,DE,1556.31,0.03,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,FD,1556.34,0.09,8.5,2.8,0.18,0.097,2850.0,,,,,,,,,,,SS  M   SH  SID
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,FD,1556.43,0.18,190.0,188.0,15.0,0.146,2640.0,,,,,,,,,,,SS  M   P/S
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,FD,1556.61,0.25,198.0,184.0,3.6,0.136,2650.0,,,,,,,,,,,SS  M   P/S
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,FD,1556.86,0.18,20.0,17.0,15.0,0.135,2640.0,,,,,,,,,,,SS  M   P/S
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,FD,1557.04,0.12,22.0,21.0,18.0,0.143,2760.0,,,,,,,,,,,SS  M   P/S PRY
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,FD,1557.16,0.25,26.0,26.0,19.0,0.137,2650.0,,,,,,,,,,,SS  F
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,FD,1557.41,0.12,37.0,37.0,26.0,0.138,2650.0,,,,,,,,,,,SS  M   P/S
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,FD,1557.53,0.24,43.0,43.0,29.0,0.119,2660.0,,,,,,,,,,,SS  M   P/S
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,FD,1557.77,0.12,707.0,707.0,507.0,0.161,2640.0,,,,,,,,,,,SS  M
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,FD,1557.89,0.1,702.0,641.0,367.0,0.171,2640.0,,,,,,,,,,,SS  M
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,FD,1557.99,0.27,496.0,474.0,128.0,0.167,2660.0,,,,,,,,,,,SS  M
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,FD,1558.26,0.18,587.0,407.0,121.0,0.153,2620.0,,,,,,,,,,,CGL
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,FD,1558.44,0.19,776.0,720.0,102.0,0.151,2610.0,,,,,,,,,,,CGL
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,FD,1558.63,0.12,5.7,4.6,2.5,0.155,2990.0,,,,,,,,,,,SS  F   F   SID
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,FD,1558.75,0.18,21.0,21.0,13.0,0.172,2690.0,,,,,,,,,,,SS  F
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,FD,1558.93,0.4,7.8,7.7,3.3,0.154,2670.0,,,,,,,,,,,SS  F
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,FD,1559.33,0.15,8.7,8.7,3.1,0.155,2700.0,,,,,,,,,,,SS  F
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,FD,1559.48,0.39,3.9,3.8,0.35,0.075,2700.0,,,,,,,,,,,SS  F   PRY
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,FD,1559.87,0.34,11.0,11.0,4.2,0.158,2710.0,,,,,,,,,,,SS  F   PRY
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,FD,1560.21,0.43,47.0,47.0,21.0,0.188,2690.0,,,,,,,,,,,SS  F   PRY
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,FD,1560.64,0.27,24.0,23.0,7.4,0.174,2740.0,,,,,,,,,,,SS  F   PRY
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,FD,1560.91,0.31,58.0,57.0,30.0,0.189,2680.0,,,,,,,,,,,SS  F
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,FD,1561.22,0.24,53.0,52.0,23.0,0.184,2680.0,,,,,,,,,,,SS  F   PRY
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,DE,1561.46,0.09,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,FD,1561.55,0.09,0.05,0.05,0.01,0.113,2960.0,,,,,,,,,,,SS  F   SLT PRY
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,FD,1561.64,0.16,0.51,0.51,0.08,0.119,2740.0,,,,,,,,,,,SS  F   SLT PRY
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,FD,1561.8,0.42,58.0,57.0,38.0,0.177,2730.0,,,,,,,,,,,SS  F   PRY
100071606420W500,100/07-16-064-20W5/00,017213,1,1544.73,FD,1562.22,0.12,11.0,11.0,1.3,0.151,2800.0,,,,,,,,,,,SS  F   SLT SH  PRY
100071606420W500,100/07-16-064-20W5/00,017213,2,1544.73,FD,1562.34,0.49,37.0,37.0,19.0,0.179,2690.0,,,,,,,,,,,SS  F
100071606420W500,100/07-16-064-20W5/00,017213,2,1544.73,DE,1562.83,0.09,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100071606420W500,100/07-16-064-20W5/00,017213,2,1544.73,FD,1562.92,0.09,0.95,0.88,0.06,0.124,2740.0,,,,,,,,,,,SS  F   SLT PRY
100102406420W500,100/10-24-064-20W5/00,002695,3,1504.49,SS,1504.49,0.1,221.0,,,0.332,,,,,,,,,,,,SS  DE
100102406420W500,100/10-24-064-20W5/00,002695,3,1504.49,DR,1504.59,0.51,,,,,,,,,,,,,,,,DRILLED
100102406420W500,100/10-24-064-20W5/00,002695,3,1504.49,SS,1505.1,0.1,47.0,,,0.321,,,,,,,,,,,,SS  DE
100102406420W500,100/10-24-064-20W5/00,002695,4,1504.49,SS,1505.71,0.1,351.0,,,0.337,,,,,,,,,,,,SS  DE  CALC
100102406420W500,100/10-24-064-20W5/00,002695,4,1504.49,DR,1505.81,221.49,,,,,,,,,,,,,,,,DRILLED
100102406420W500,100/10-24-064-20W5/00,002695,4,1504.49,RQ,1727.3,0.1,,,,,,,,,,,,,,,,NOT ANALYSED - CLIENT REQUEST
100102406420W500,100/10-24-064-20W5/00,002695,5,1504.49,SS,1727.91,0.1,,,,0.368,,,,,,,,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,002695,5,1504.49,DR,1728.01,0.51,,,,,,,,,,,,,,,,DRILLED
100102406420W500,100/10-24-064-20W5/00,002695,5,1504.49,DE,1728.52,0.1,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100102406420W500,100/10-24-064-20W5/00,002695,6,1504.49,DE,1729.74,0.1,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100102406420W500,100/10-24-064-20W5/00,002695,6,1504.49,DR,1729.84,1.12,,,,,,,,,,,,,,,,DRILLED
100102406420W500,100/10-24-064-20W5/00,002695,6,1504.49,RQ,1730.96,0.1,,,,,,,,,,,,,,,,NOT ANALYSED - CLIENT REQUEST
100102406420W500,100/10-24-064-20W5/00,002695,7,1504.49,RQ,1736.75,0.1,,,,,,,,,,,,,,,,NOT ANALYSED - CLIENT REQUEST
100102406420W500,100/10-24-064-20W5/00,002695,7,1504.49,DR,1736.85,2.34,,,,,,,,,,,,,,,,DRILLED
100102406420W500,100/10-24-064-20W5/00,002695,7,1504.49,RQ,1739.19,0.1,,,,,,,,,,,,,,,,NOT ANALYSED - CLIENT REQUEST
100102406420W500,100/10-24-064-20W5/00,002695,8,1504.49,RQ,1740.41,0.1,,,,,,,,,,,,,,,,NOT ANALYSED - CLIENT REQUEST
100102406420W500,100/10-24-064-20W5/00,002695,9,1504.49,SS,1741.63,0.1,138.0,,,0.383,,,,,,,,,,,,SS  F   OIL
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,DE,1483.77,1.52,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,DE,1485.29,0.76,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1486.05,0.28,44.0,,,0.211,,,,,,,0.36,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1486.33,0.27,70.0,,,0.224,,,,,,,0.414,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1486.6,0.28,36.0,,,0.211,,,,,,,0.365,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1486.88,0.3,80.0,,,0.233,,,,,,,0.373,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1487.18,0.3,16.0,,,0.189,,,,,,,0.476,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1487.48,0.31,13.0,,,0.191,,,,,,,0.466,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1487.79,0.3,2.1,,,0.151,,,,,,,0.503,,,,,SS  F   SLT
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1488.09,0.34,3.6,,,0.163,,,,,,,0.508,,,,,SS  F   SLT
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1488.43,0.34,9.2,,,0.196,,,,,,,0.463,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1488.77,0.12,0.4,,,0.123,,,,,,,0.479,,,,,SS  F   SLT PRY
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1488.89,0.3,15.0,,,0.198,,,,,,,0.444,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1489.19,0.31,9.6,,,0.195,,,,,,,0.477,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1489.5,0.3,13.0,,,0.203,,,,,,,0.428,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1489.8,0.31,21.0,,,0.229,,,,,,,0.481,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1490.11,0.3,39.0,,,0.214,,,,,,,0.439,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1490.41,0.31,82.0,,,0.233,,,,,,,0.447,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1490.72,0.3,48.0,,,0.207,,,,,,,0.443,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1491.02,0.18,24.0,,,0.217,,,,,,,0.442,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,DE,1491.2,0.09,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1491.29,0.31,41.0,,,0.204,,,,,,,0.436,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,DE,1491.6,0.03,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1491.63,0.27,57.0,,,0.222,,,,,,,0.391,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1491.9,0.31,27.0,,,0.196,,,,,,,0.428,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1492.21,0.3,26.0,,,0.198,,,,,,,0.433,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1492.51,0.31,42.0,,,0.199,,,,,,,0.367,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1492.82,0.3,3.0,,,0.162,,,,,,,0.395,,,,,SS  F   SLT SH
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,DE,1493.12,0.43,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1493.55,0.31,,,,0.088,,,,,,,0.705,,,,,SS  F   SLT
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,DE,1493.86,2.01,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1495.87,0.36,,,,0.087,,,,,,,0.587,,,,,SS  F   SLT SH
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,DE,1496.23,0.12,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1496.35,0.19,,,,0.105,,,,,,,0.495,,,,,SS  F   SLT
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,DE,1496.54,0.21,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1496.75,0.34,0.2,,,0.143,,,,,,,0.475,,,,,SS  F   SLT SH
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1497.09,0.36,0.5,,,0.143,,,,,,,0.44,,,,,SS  F   SLT
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1497.45,0.25,0.2,,,0.132,,,,,,,0.455,,,,,SS  F   SLT
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,DE,1497.7,0.3,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,SS,1498.0,0.24,0.4,,,0.143,,,,,,,0.502,,,,,SS  F   SLT
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,DE,1498.24,0.16,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100102406420W500,100/10-24-064-20W5/00,002696,1,1483.77,DE,1498.4,0.61,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1767.84,0.3,11.0,,,0.151,,,,,,0.06,0.517,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1768.14,0.34,9.9,,,0.127,,,,,,0.055,0.463,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1768.48,0.3,45.0,,,0.154,,,,,,0.058,0.506,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1768.78,0.31,2.0,,,0.135,,,,,,0.067,0.452,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1769.09,0.3,3.1,,,0.145,,,,,,0.048,0.497,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1769.39,0.31,1.3,,,0.15,,,,,,0.05,0.522,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1769.7,0.3,0.7,,,0.146,,,,,,0.082,0.521,,,,,SS  F   SLT
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1770.0,0.31,0.2,,,0.107,,,,,,0.093,0.543,,,,,SS  F   SLT
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1770.31,0.27,1.1,,,0.115,,,,,,0.087,0.582,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1770.58,0.31,44.0,,,0.166,,,,,,0.054,0.46,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1770.89,0.3,104.0,,,0.18,,,,,,0.05,0.467,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1771.19,0.28,,,,0.065,,,,,,0.077,0.678,,,,,SS  F   SLT
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1771.47,0.3,43.0,,,0.166,,,,,,0.054,0.447,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1771.77,0.31,77.0,,,0.18,,,,,,0.039,0.47,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1772.08,0.3,0.5,,,0.122,,,,,,0.107,0.568,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1772.38,0.31,5.5,,,0.16,,,,,,0.056,0.595,,,,,SS  M
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1772.69,0.3,35.0,,,0.207,,,,,,0.034,0.473,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1772.99,0.34,0.3,,,0.094,,,,,,0.138,0.585,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1773.33,0.3,1.7,,,0.15,,,,,,0.127,0.466,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1773.63,0.28,0.7,,,0.099,,,,,,0.051,0.68,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1773.91,0.24,8.0,,,0.228,,,,,,0.106,0.59,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1774.15,0.3,6.2,,,0.203,,,,,,0.128,0.437,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1774.45,0.16,1.8,,,0.128,,,,,,0.094,0.516,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1774.61,0.24,47.0,,,0.212,,,,,,0.113,0.482,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1774.85,0.43,,,,0.057,,,,,,0.141,0.599,,,,,SS  F   SLT
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1775.28,0.3,4.2,,,0.117,,,,,,0.085,0.623,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1775.58,0.31,15.0,,,0.182,,,,,,0.181,0.467,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1775.89,0.33,,,,0.055,,,,,,0.146,0.673,,,,,SS  F   SLT
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1776.22,0.15,0.1,,,0.137,,,,,,0.168,0.663,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1776.37,0.31,42.0,,,0.227,,,,,,0.255,0.326,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1776.68,0.43,,,,0.063,,,,,,0.079,0.778,,,,,SS  F   SLT
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1777.11,0.15,0.5,,,0.124,,,,,,0.185,0.274,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1777.26,0.24,0.4,,,0.106,,,,,,0.255,0.292,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1777.5,0.31,0.1,,,0.083,,,,,,0.145,0.53,,,,,SS  F   SLT
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1777.81,0.3,3.2,,,0.202,,,,,,0.079,0.257,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1778.11,0.25,2.7,,,0.215,,,,,,0.33,0.297,,,,,SS  F
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,DE,1778.36,0.88,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1779.24,0.18,,,,0.043,,,,,,0.186,0.418,,,,,SS  F   SLT
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,DE,1779.42,0.46,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,SS,1779.88,0.15,,,,0.044,,,,,,0.296,0.364,,,,,SS  F   SLT
100102406420W500,100/10-24-064-20W5/00,008091,2,1767.84,DE,1780.03,2.75,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100100106518W500,100/10-01-065-18W5/00,008758,2,1644.7,FD,1644.7,0.34,74.0,70.0,0.89,0.113,2630.0,,,,,,,,,,,SS  F
100100106518W500,100/10-01-065-18W5/00,008758,2,1644.7,FD,1645.04,0.33,1.5,1.5,0.19,0.097,2640.0,,,,,,,,,,,SS  F   SLT
100100106518W500,100/10-01-065-18W5/00,008758,2,1644.7,FD,1645.37,0.34,0.98,0.94,0.08,0.09,2660.0,,,,,,,,,,,SS  F   SLT
100100106518W500,100/10-01-065-18W5/00,008758,2,1644.7,DE,1645.71,0.09,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100100106518W500,100/10-01-065-18W5/00,008758,2,1644.7,FD,1645.8,0.55,0.9,0.9,0.14,0.089,2630.0,,,,,,,,,,,SS  F   SLT
100100106518W500,100/10-01-065-18W5/00,008758,2,1644.7,DE,1646.35,0.09,,,,,,,,,,,,,,,,NOT ANALYSED - DENSE
100100106518W500,100/10-01-065-18W5/00,008758,2,1644.7,FD,1646.44,0.39,0.98,0.9,0.18,0.089,2680.0,,,,,,,,,,,SS  F   SLT
100100106518W500,100/10-01-065-18W5/00,008758,2,1644.7,FD,1646.83,0.34,0.85,0.74,0.11,0.092,2680.0,,,,,,,,,,,SS  F   SLT
100100106518W500,100/10-01-065-18W5/00,008758,2,1644.7,FD,1647.17,0.4,1.3,1.2,0.33,0.084,2660.0,,,,,,,,,,,SS  F   SLT
100100106518W500,100/10-01-065-18W5/00,008758,2,1644.7,FD,1647.57,0.3,1.2,0.79,0.09,0.081,2670.0,,,,,,,,,,,SS  F   SLT
